Date,OrderID,StoreID,StoreName,Region,City,Channel,CustomerID,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,GrossSales,NetSales,COGS,Profit,Currency,PromoFlag
2025-02-19,O-fdffe6b1-4f25-4609-8608-f9ec526382cd,9,Store 9,APAC,Sydney,Retail,C-100457,100088,Phones Model 88,Technology,Phones,2,532.46,0.2,1064.93,851.94,556.72,295.22,USD,True
2025-02-20,O-000a1eb1-b3b4-45b9-98ac-5e84aa56be61,16,Store 16,Americas,Sao Paulo,Retail,C-100041,100019,Phones Model 19,Technology,Phones,2,992.0,0.1,1984.0,1785.6,1202.01,583.59,USD,False
2025-02-20,O-000a1eb1-b3b4-45b9-98ac-5e84aa56be61,16,Store 16,Americas,Sao Paulo,Retail,C-100041,100140,Phones Model 140,Technology,Phones,3,1010.96,0.0,3032.88,3032.88,2350.38,682.5,USD,True
2025-02-20,O-01f0a9a7-9c39-4ec0-ab4e-8b28f7b10718,12,Store 12,Americas,Toronto,Online,C-100695,100072,Phones Model 72,Technology,Phones,2,600.64,0.0,1201.28,1201.28,945.24,256.04,USD,False
2025-02-20,O-0d7928c3-edc8-4813-8fc3-94b08b04e8b6,3,Store 3,EMEA,Dubai,Retail,C-100958,100042,Phones Model 42,Technology,Phones,3,237.52,0.0,712.56,712.56,524.6,187.96,USD,False
2025-02-20,O-0d7928c3-edc8-4813-8fc3-94b08b04e8b6,3,Store 3,EMEA,Dubai,Retail,C-100958,100021,Phones Model 21,Technology,Phones,2,600.32,0.0,1200.63,1200.63,749.36,451.28,USD,False
2025-02-20,O-14bf6d62-00a7-456c-8534-acb9151f0f8a,11,Store 11,Americas,Chicago,Online,C-100787,100030,Phones Model 30,Technology,Phones,4,483.2,0.05,1932.79,1836.15,1459.06,377.1,USD,False
2025-02-20,O-16bbb342-ad67-4535-87fc-db8f47639509,3,Store 3,EMEA,Dubai,Retail,C-100774,100092,Phones Model 92,Technology,Phones,1,919.4,0.05,919.4,873.43,535.02,338.42,USD,False
2025-02-20,O-22a5418f-9d06-4e63-9a3f-9d08507c43e0,3,Store 3,EMEA,Dubai,Retail,C-100539,100141,Phones Model 141,Technology,Phones,2,1121.47,0.1,2242.95,2018.65,1247.2,771.45,USD,False
2025-02-20,O-2bf1be64-f93f-4750-a645-88d315afb106,4,Store 4,EMEA,Riyadh,Online,C-100453,100070,Phones Model 70,Technology,Phones,3,876.06,0.0,2628.17,2628.17,2093.62,534.55,USD,False
2025-02-20,O-2e064f31-a281-4d0c-ae6d-b5169be5ae7c,16,Store 16,Americas,Sao Paulo,Retail,C-100659,100159,Phones Model 159,Technology,Phones,2,1203.32,0.15,2406.64,2045.65,1265.3,780.35,USD,True
2025-02-20,O-32fa5b90-d56e-485f-8536-5b8a5d58560d,9,Store 9,APAC,Sydney,Online,C-100463,100052,Phones Model 52,Technology,Phones,2,135.67,0.1,271.34,244.21,181.61,62.59,USD,False
2025-02-20,O-3446b884-bac8-4049-89a2-d347da2f96fa,12,Store 12,Americas,Toronto,Retail,C-100618,100101,Phones Model 101,Technology,Phones,1,420.19,0.0,420.19,420.19,259.15,161.04,USD,False
2025-02-20,O-3446b884-bac8-4049-89a2-d347da2f96fa,12,Store 12,Americas,Toronto,Retail,C-100618,100118,Phones Model 118,Technology,Phones,4,308.58,0.0,1234.31,1234.31,770.39,463.92,USD,False
2025-02-20,O-362c859e-8422-4c15-a77e-6515b42ed239,8,Store 8,APAC,Shanghai,Online,C-100971,100026,Phones Model 26,Technology,Phones,4,247.2,0.2,988.8,791.04,626.36,164.68,USD,True
2025-02-20,O-362c859e-8422-4c15-a77e-6515b42ed239,8,Store 8,APAC,Shanghai,Online,C-100971,100132,Phones Model 132,Technology,Phones,4,812.3,0.0,3249.21,3249.21,2412.7,836.51,USD,False
2025-02-20,O-3825ab89-a9b3-4154-905b-9a45f70c83b8,11,Store 11,Americas,Chicago,Online,C-101055,100014,Phones Model 14,Technology,Phones,1,420.55,0.05,420.55,399.52,302.1,97.42,USD,False
2025-02-20,O-3825ab89-a9b3-4154-905b-9a45f70c83b8,11,Store 11,Americas,Chicago,Online,C-101055,100049,Phones Model 49,Technology,Phones,1,598.02,0.0,598.02,598.02,402.61,195.41,USD,False
2025-02-20,O-3ce956d6-3244-4127-a70c-32514705df03,13,Store 13,Americas,Sao Paulo,Retail,C-100021,100018,Phones Model 18,Technology,Phones,4,433.16,0.0,1732.64,1732.64,1200.5,532.14,USD,False
2025-02-20,O-42e1c2dc-fd36-481d-beec-c53cea6acdb8,10,Store 10,Americas,New York,Online,C-100083,100126,Phones Model 126,Technology,Phones,1,225.95,0.2,225.95,180.76,130.35,50.41,USD,True
2025-02-20,O-53ed523a-4f3b-48ad-b8d3-5432b7675c1e,1,Store 1,EMEA,Cairo,Retail,C-100591,100016,Phones Model 16,Technology,Phones,4,625.54,0.15,2502.14,2126.82,1284.08,842.74,USD,True
2025-02-20,O-57d7d829-9536-44e1-a5de-1bf4a7c82681,15,Store 15,EMEA,Dubai,Retail,C-100047,100035,Phones Model 35,Technology,Phones,2,1177.21,0.0,2354.43,2354.43,1771.06,583.36,USD,False
2025-02-20,O-57d7d829-9536-44e1-a5de-1bf4a7c82681,15,Store 15,EMEA,Dubai,Retail,C-100047,100082,Phones Model 82,Technology,Phones,1,1052.6,0.2,1052.6,842.08,608.56,233.52,USD,True
2025-02-20,O-59254ae8-355f-4544-ba73-b4579e74f97d,3,Store 3,EMEA,Dubai,Retail,C-100189,100031,Phones Model 31,Technology,Phones,2,426.27,0.0,852.53,852.53,551.25,301.28,USD,False
2025-02-20,O-59254ae8-355f-4544-ba73-b4579e74f97d,3,Store 3,EMEA,Dubai,Retail,C-100189,100141,Phones Model 141,Technology,Phones,4,1029.44,0.05,4117.77,3911.88,2534.64,1377.24,USD,False
2025-02-20,O-5f06c93c-1d5d-4a80-a187-12749057dbc3,9,Store 9,APAC,Sydney,Retail,C-100942,100080,Phones Model 80,Technology,Phones,2,835.67,0.0,1671.35,1671.35,1201.09,470.26,USD,False
2025-02-20,O-60334c67-5145-4b0c-bfe1-ffea33245f98,9,Store 9,APAC,Sydney,Retail,C-100174,100126,Phones Model 126,Technology,Phones,3,236.05,0.2,708.14,566.51,436.11,130.41,USD,True
2025-02-20,O-62f55592-97cd-401a-9eb5-7769a6dfbcc6,5,Store 5,EMEA,Berlin,Online,C-100815,100151,Phones Model 151,Technology,Phones,3,542.89,0.1,1628.68,1465.81,938.31,527.51,USD,False
2025-02-20,O-6ce17bee-e0d1-4607-8d03-608c1f495ee4,10,Store 10,Americas,New York,Retail,C-100837,100114,Phones Model 114,Technology,Phones,2,493.95,0.0,987.89,987.89,636.12,351.78,USD,False
2025-02-20,O-761f091b-3b37-4b63-b6e7-820bae8aca14,1,Store 1,EMEA,Cairo,Retail,C-100835,100077,Phones Model 77,Technology,Phones,2,725.15,0.1,1450.31,1305.27,808.43,496.84,USD,False
2025-02-20,O-7a3e7747-2227-4acc-9994-4edb4d8e9537,12,Store 12,Americas,Toronto,Retail,C-100611,100145,Phones Model 145,Technology,Phones,4,518.73,0.1,2074.94,1867.45,1126.44,741.0,USD,False
2025-02-20,O-81a1f81c-089d-4ce9-af39-44c8721733a0,16,Store 16,Americas,Sao Paulo,Online,C-100052,100076,Phones Model 76,Technology,Phones,2,689.79,0.0,1379.59,1379.59,932.89,446.7,USD,False
2025-02-20,O-93d56b9d-0dba-4568-8c69-385ab312c226,1,Store 1,EMEA,Cairo,Retail,C-101044,100098,Phones Model 98,Technology,Phones,1,256.82,0.0,256.82,256.82,162.9,93.92,USD,False
2025-02-20,O-9876c0ae-fe52-456d-820a-f4e3b78618e0,3,Store 3,EMEA,Dubai,Retail,C-100768,100057,Phones Model 57,Technology,Phones,2,598.11,0.2,1196.21,956.97,678.76,278.21,USD,True
2025-02-20,O-996d7e08-7618-4ea0-8eb9-583fcedd8131,8,Store 8,APAC,Shanghai,Retail,C-101044,100009,Phones Model 9,Technology,Phones,1,218.46,0.0,218.46,218.46,159.78,58.68,USD,True
2025-02-20,O-99fef08e-7509-4231-8b30-853880b3989f,5,Store 5,EMEA,Berlin,Retail,C-100534,100002,Phones Model 2,Technology,Phones,1,167.57,0.05,167.57,159.2,121.41,37.79,USD,False
2025-02-20,O-a7118e23-6cad-4e59-acab-ab0eb2bb9872,12,Store 12,Americas,Toronto,Online,C-100153,100087,Phones Model 87,Technology,Phones,1,780.85,0.05,780.85,741.81,566.67,175.13,USD,False
2025-02-20,O-a78e6081-5e4d-4d68-89c1-94ce583a3803,3,Store 3,EMEA,Dubai,Retail,C-100249,100113,Phones Model 113,Technology,Phones,3,417.62,0.1,1252.87,1127.58,880.86,246.72,USD,False
2025-02-20,O-b2130b19-7688-468f-9fc3-aa628cf742ac,10,Store 10,Americas,New York,Online,C-100073,100159,Phones Model 159,Technology,Phones,3,1277.94,0.05,3833.83,3642.14,2291.58,1350.56,USD,False
2025-02-20,O-b4c4b49b-caa1-411e-a5c6-c3ad68a195fc,14,Store 14,APAC,Sydney,Retail,C-100214,100071,Phones Model 71,Technology,Phones,2,914.98,0.0,1829.96,1829.96,1445.7,384.26,USD,False
2025-02-20,O-c05977c2-88cd-4e04-8c56-dec30867d401,11,Store 11,Americas,Chicago,Retail,C-100953,100082,Phones Model 82,Technology,Phones,2,1017.43,0.05,2034.85,1933.11,1221.17,711.94,USD,True
2025-02-20,O-c559b303-6db8-4b2f-9c86-dd24bbbfbee4,11,Store 11,Americas,Chicago,Retail,C-100307,100039,Phones Model 39,Technology,Phones,3,902.43,0.0,2707.3,2707.3,1800.9,906.4,USD,False
2025-02-20,O-d9b591d1-772e-4ba0-b845-f0f710881d02,7,Store 7,APAC,Tokyo,Retail,C-100676,100110,Phones Model 110,Technology,Phones,2,118.2,0.1,236.39,212.75,169.08,43.67,USD,False
2025-02-20,O-dc278a2e-8426-473e-95dc-6e09d22ee51a,15,Store 15,EMEA,Dubai,Retail,C-100059,100149,Phones Model 149,Technology,Phones,2,763.33,0.0,1526.67,1526.67,1030.28,496.39,USD,False
2025-02-20,O-e06d98e6-4144-4176-8e17-0c2f07b4f8e8,9,Store 9,APAC,Sydney,Retail,C-101181,100067,Phones Model 67,Technology,Phones,3,958.64,0.15,2875.93,2444.54,1637.53,807.01,USD,True
2025-02-20,O-e31216b9-6ac0-40e7-89ab-40e927d16745,11,Store 11,Americas,Chicago,Online,C-100030,100037,Phones Model 37,Technology,Phones,1,713.8,0.0,713.8,713.8,484.13,229.67,USD,False
2025-02-20,O-fa355c77-6282-4fcb-a3af-51ea11859b7f,11,Store 11,Americas,Chicago,Retail,C-100289,100010,Phones Model 10,Technology,Phones,1,645.5,0.0,645.5,645.5,418.0,227.5,USD,False
2025-02-20,O-fe60cffa-43b5-4127-9fe7-5139021ff677,5,Store 5,EMEA,Berlin,Online,C-100711,100026,Phones Model 26,Technology,Phones,2,235.96,0.15,471.92,401.13,260.26,140.87,USD,True
2025-02-20,O-fff3e5dd-7343-463c-9fd6-945cad3b092a,4,Store 4,EMEA,Riyadh,Retail,C-100463,100027,Phones Model 27,Technology,Phones,4,323.34,0.0,1293.37,1293.37,906.46,386.91,USD,False
2025-02-21,O-0006f5a7-a330-4f8a-9140-fdbf6c437094,10,Store 10,Americas,New York,Retail,C-100049,100102,Phones Model 102,Technology,Phones,1,951.44,0.0,951.44,951.44,628.48,322.96,USD,False
2025-02-21,O-078835e1-945d-4c87-8689-2bbe9b8b5986,10,Store 10,Americas,New York,Online,C-100936,100086,Phones Model 86,Technology,Phones,4,206.85,0.0,827.4,827.4,541.83,285.56,USD,False
2025-02-21,O-1273af15-3943-4202-af17-cc0da335f623,2,Store 2,EMEA,Alexandria,Online,C-100515,100018,Phones Model 18,Technology,Phones,3,415.24,0.0,1245.72,1245.72,767.69,478.03,USD,False
2025-02-21,O-14005df4-3233-4b2d-92a4-7f6c1df59c93,10,Store 10,Americas,New York,Retail,C-100743,100156,Phones Model 156,Technology,Phones,3,550.53,0.05,1651.58,1569.0,1253.32,315.68,USD,False
2025-02-21,O-1503cbfc-f7b2-45cb-89b8-0f2e50a65460,13,Store 13,Americas,Sao Paulo,Online,C-100830,100112,Phones Model 112,Technology,Phones,4,1154.32,0.0,4617.29,4617.29,3160.32,1456.97,USD,False
2025-02-21,O-18deca43-4785-4b78-a550-1ce72604f7da,2,Store 2,EMEA,Alexandria,Retail,C-100836,100089,Phones Model 89,Technology,Phones,4,1064.31,0.05,4257.22,4044.36,2700.09,1344.27,USD,False
2025-02-21,O-1d9db6d2-1acd-4d10-8516-c80ad07d5841,13,Store 13,Americas,Sao Paulo,Retail,C-100435,100019,Phones Model 19,Technology,Phones,2,948.3,0.0,1896.6,1896.6,1433.56,463.04,USD,False
2025-02-21,O-248c4669-9dbf-419e-beed-de31b6deb707,10,Store 10,Americas,New York,Retail,C-100554,100125,Phones Model 125,Technology,Phones,1,1096.46,0.2,1096.46,877.17,658.51,218.65,USD,True
2025-02-21,O-2d8fbd38-7147-4f41-8d00-d159a16dcb39,11,Store 11,Americas,Chicago,Retail,C-100461,100101,Phones Model 101,Technology,Phones,3,434.59,0.0,1303.76,1303.76,958.14,345.62,USD,False
2025-02-21,O-2d93a72e-202c-43aa-a1fd-f783aa5c5100,8,Store 8,APAC,Shanghai,Retail,C-100859,100123,Phones Model 123,Technology,Phones,2,109.47,0.2,218.95,175.16,105.38,69.78,USD,True
2025-02-21,O-32873f82-4eec-48b3-8b7c-fb7a8122bc29,15,Store 15,EMEA,Dubai,Online,C-100542,100018,Phones Model 18,Technology,Phones,3,372.15,0.0,1116.46,1116.46,819.63,296.83,USD,False
2025-02-21,O-36e9464d-1a04-4872-9f72-ed42f32565ec,1,Store 1,EMEA,Cairo,Online,C-100451,100072,Phones Model 72,Technology,Phones,4,791.55,0.15,3166.19,2691.26,1856.45,834.81,USD,True
2025-02-21,O-3d758e20-ae52-4189-8f9a-17180d1fab63,9,Store 9,APAC,Sydney,Online,C-100992,100077,Phones Model 77,Technology,Phones,2,952.6,0.05,1905.19,1809.93,1194.1,615.83,USD,False
2025-02-21,O-429dd7ff-42b4-4c99-aa62-15793aac0fed,15,Store 15,EMEA,Dubai,Retail,C-100159,100012,Phones Model 12,Technology,Phones,3,406.55,0.05,1219.66,1158.68,719.27,439.41,USD,False
2025-02-21,O-4a22512d-4623-41d5-80c4-12e594d956bb,9,Store 9,APAC,Sydney,Retail,C-101097,100152,Phones Model 152,Technology,Phones,4,875.77,0.0,3503.08,3503.08,2450.23,1052.85,USD,False
2025-02-21,O-4a22512d-4623-41d5-80c4-12e594d956bb,9,Store 9,APAC,Sydney,Retail,C-101097,100016,Phones Model 16,Technology,Phones,2,772.44,0.0,1544.87,1544.87,1110.68,434.19,USD,False
2025-02-21,O-4f4ddc1f-caf9-46e8-b61f-473407560626,7,Store 7,APAC,Tokyo,Retail,C-100073,100007,Phones Model 7,Technology,Phones,4,990.24,0.0,3960.96,3960.96,3088.03,872.93,USD,False
2025-02-21,O-52b39d0b-c4ef-4d12-8edb-53a4c23e6a02,4,Store 4,EMEA,Riyadh,Retail,C-100927,100029,Phones Model 29,Technology,Phones,3,134.15,0.0,402.44,402.44,311.63,90.82,USD,False
2025-02-21,O-58dcbcce-86b9-4b35-a218-90f714a6445d,3,Store 3,EMEA,Dubai,Retail,C-100603,100006,Phones Model 6,Technology,Phones,2,839.62,0.05,1679.25,1595.28,1042.05,553.24,USD,False
2025-02-21,O-59c0d8f8-1062-42a8-a018-55f37a9c0994,2,Store 2,EMEA,Alexandria,Online,C-100963,100142,Phones Model 142,Technology,Phones,1,212.59,0.2,212.59,170.07,115.01,55.06,USD,True
2025-02-21,O-5bcecdab-e4e3-4022-a19b-04dce4246b27,1,Store 1,EMEA,Cairo,Retail,C-100552,100013,Phones Model 13,Technology,Phones,4,570.54,0.1,2282.16,2053.95,1443.4,610.55,USD,False
2025-02-21,O-5bcecdab-e4e3-4022-a19b-04dce4246b27,1,Store 1,EMEA,Cairo,Retail,C-100552,100133,Phones Model 133,Technology,Phones,4,745.52,0.05,2982.09,2832.98,2077.04,755.94,USD,False
2025-02-21,O-5c388541-fe46-456e-a640-f38f8cfcd88b,13,Store 13,Americas,Sao Paulo,Retail,C-100588,100082,Phones Model 82,Technology,Phones,1,856.51,0.05,856.51,813.69,498.74,314.94,USD,False
2025-02-21,O-5e9464a0-7aaa-4749-ab49-d5afcaf1c727,10,Store 10,Americas,New York,Online,C-100212,100035,Phones Model 35,Technology,Phones,2,1324.11,0.2,2648.23,2118.58,1512.07,606.52,USD,True
2025-02-21,O-62ea068f-0b8d-47e7-876a-d6ceed1fe2b2,15,Store 15,EMEA,Dubai,Retail,C-100530,100140,Phones Model 140,Technology,Phones,4,820.74,0.0,3282.97,3282.97,2019.26,1263.71,USD,False
2025-02-21,O-644dbedf-bc2c-4c60-927b-e420872cfc53,4,Store 4,EMEA,Riyadh,Online,C-100308,100084,Phones Model 84,Technology,Phones,3,181.92,0.0,545.77,545.77,348.31,197.47,USD,False
2025-02-21,O-6626a98d-1aae-4957-97f1-0348cf2a995d,5,Store 5,EMEA,Berlin,Retail,C-100058,100004,Phones Model 4,Technology,Phones,4,323.48,0.05,1293.92,1229.23,746.81,482.42,USD,False
2025-02-21,O-67a37a29-20ec-4dac-a692-a21b0b861ce5,10,Store 10,Americas,New York,Retail,C-100076,100064,Phones Model 64,Technology,Phones,2,768.81,0.3,1537.62,1076.34,653.57,422.76,USD,True
2025-02-21,O-67c124fd-ec26-486f-bf16-57f34807a422,5,Store 5,EMEA,Berlin,Retail,C-100951,100126,Phones Model 126,Technology,Phones,1,257.49,0.1,257.49,231.75,150.06,81.69,USD,False
2025-02-21,O-6f9c1e04-1324-45f1-ba8f-154058801ba0,12,Store 12,Americas,Toronto,Retail,C-100398,100108,Phones Model 108,Technology,Phones,2,225.89,0.2,451.77,361.42,253.82,107.6,USD,True
2025-02-21,O-6f9c1e04-1324-45f1-ba8f-154058801ba0,12,Store 12,Americas,Toronto,Retail,C-100398,100146,Phones Model 146,Technology,Phones,3,824.31,0.05,2472.94,2349.29,1765.43,583.86,USD,False
2025-02-21,O-7206269c-faa2-40b5-a5c7-41c4017f63cc,8,Store 8,APAC,Shanghai,Online,C-100982,100125,Phones Model 125,Technology,Phones,1,1207.76,0.05,1207.76,1147.37,730.33,417.04,USD,False
2025-02-21,O-7bc9614b-5f90-4f51-8628-be5f45deb88f,11,Store 11,Americas,Chicago,Retail,C-100256,100001,Phones Model 1,Technology,Phones,1,1328.67,0.0,1328.67,1328.67,805.72,522.94,USD,False
2025-02-21,O-8224c38d-f58a-4c7f-8d5e-494b5be3da09,4,Store 4,EMEA,Riyadh,Retail,C-100272,100120,Phones Model 120,Technology,Phones,1,322.23,0.0,322.23,322.23,203.72,118.51,USD,False
2025-02-21,O-85341dc8-ade0-4d65-952f-c0a7a5b675a1,14,Store 14,APAC,Sydney,Online,C-100584,100054,Phones Model 54,Technology,Phones,3,755.87,0.0,2267.62,2267.62,1767.55,500.07,USD,False
2025-02-21,O-8897fdc5-ef7f-4d98-9411-1c83b3ec07e1,4,Store 4,EMEA,Riyadh,Retail,C-100195,100032,Phones Model 32,Technology,Phones,1,520.95,0.1,520.95,468.85,338.38,130.48,USD,False
2025-02-21,O-8b736e1a-90f1-4d7f-864f-3ed52322e7c1,5,Store 5,EMEA,Berlin,Online,C-100190,100100,Phones Model 100,Technology,Phones,1,1087.5,0.0,1087.5,1087.5,728.25,359.25,USD,False
2025-02-21,O-8d33254c-48ef-44a8-b4ee-25306c4d26ba,9,Store 9,APAC,Sydney,Retail,C-100250,100073,Phones Model 73,Technology,Phones,3,453.58,0.05,1360.73,1292.7,1027.59,265.11,USD,False
2025-02-21,O-9423a321-7373-4d7f-b2af-01fd950eb969,6,Store 6,APAC,Mumbai,Retail,C-101194,100117,Phones Model 117,Technology,Phones,1,386.78,0.0,386.78,386.78,246.02,140.76,USD,False
2025-02-21,O-96c1301e-6d7c-4dab-acaf-dd870f27c835,15,Store 15,EMEA,Dubai,Retail,C-100524,100074,Phones Model 74,Technology,Phones,4,902.59,0.0,3610.38,3610.38,2829.37,781.01,USD,False
2025-02-21,O-9aecf924-c96f-44a1-810b-4db5dedf2a6e,3,Store 3,EMEA,Dubai,Online,C-100333,100068,Phones Model 68,Technology,Phones,2,223.83,0.2,447.66,358.13,277.43,80.7,USD,True
2025-02-21,O-9d7b08e4-57d4-4e08-85e7-48ff8d732a25,1,Store 1,EMEA,Cairo,Retail,C-101180,100052,Phones Model 52,Technology,Phones,1,161.77,0.1,161.77,145.59,97.66,47.93,USD,False
2025-02-21,O-a3f8ad9f-0a88-4e6d-8c79-7c17884abea2,7,Store 7,APAC,Tokyo,Online,C-100831,100082,Phones Model 82,Technology,Phones,2,855.51,0.0,1711.01,1711.01,1216.9,494.11,USD,False
2025-02-21,O-a8d075b3-c948-456d-b615-b30d10e2afc3,12,Store 12,Americas,Toronto,Retail,C-100151,100085,Phones Model 85,Technology,Phones,1,921.46,0.15,921.46,783.24,546.54,236.7,USD,True
2025-02-21,O-a98baf12-7bfc-495a-80a6-0cbaae49f1d8,3,Store 3,EMEA,Dubai,Retail,C-100882,100038,Phones Model 38,Technology,Phones,4,1130.56,0.0,4522.24,4522.24,3152.04,1370.21,USD,False
2025-02-21,O-a98baf12-7bfc-495a-80a6-0cbaae49f1d8,3,Store 3,EMEA,Dubai,Retail,C-100882,100041,Phones Model 41,Technology,Phones,1,996.2,0.0,996.2,996.2,779.5,216.71,USD,False
2025-02-21,O-ab153424-7b8b-414b-af75-b146d740e65a,4,Store 4,EMEA,Riyadh,Retail,C-100963,100118,Phones Model 118,Technology,Phones,2,360.78,0.0,721.55,721.55,485.38,236.17,USD,False
2025-02-21,O-afa54b3b-92d1-4881-bf9e-d9ace8f5eb41,10,Store 10,Americas,New York,Retail,C-100782,100091,Phones Model 91,Technology,Phones,2,1276.19,0.0,2552.38,2552.38,2030.16,522.22,USD,False
2025-02-21,O-afa54b3b-92d1-4881-bf9e-d9ace8f5eb41,10,Store 10,Americas,New York,Retail,C-100782,100072,Phones Model 72,Technology,Phones,3,693.45,0.05,2080.35,1976.33,1327.28,649.05,USD,False
2025-02-21,O-b00c971c-07ab-4d9b-9ec6-6cc05a3bf6f8,4,Store 4,EMEA,Riyadh,Online,C-100936,100092,Phones Model 92,Technology,Phones,1,834.12,0.05,834.12,792.42,608.36,184.06,USD,False
2025-02-21,O-bdb5f878-02bc-442b-8ad1-eb17a60bb663,11,Store 11,Americas,Chicago,Retail,C-100984,100111,Phones Model 111,Technology,Phones,4,353.85,0.0,1415.38,1415.38,969.66,445.72,USD,False
2025-02-21,O-c4c3bfe5-2f10-457e-b184-5eaaf38afcd7,2,Store 2,EMEA,Alexandria,Online,C-100727,100051,Phones Model 51,Technology,Phones,4,565.23,0.1,2260.91,2034.82,1564.71,470.11,USD,False
2025-02-21,O-cccbd551-0a3b-4ee1-98cb-c71392cf53b2,5,Store 5,EMEA,Berlin,Retail,C-100502,100036,Phones Model 36,Technology,Phones,3,235.77,0.1,707.3,636.57,447.81,188.76,USD,False
2025-02-21,O-d09c1cdf-61ca-49a2-939c-61d4d42a6e61,6,Store 6,APAC,Mumbai,Online,C-100788,100084,Phones Model 84,Technology,Phones,4,213.07,0.05,852.29,809.68,500.36,309.32,USD,False
2025-02-21,O-deca71b2-61ef-4835-9cbc-6d218f7be138,16,Store 16,Americas,Sao Paulo,Online,C-100546,100131,Phones Model 131,Technology,Phones,3,701.3,0.1,2103.91,1893.52,1162.88,730.64,USD,False
2025-02-21,O-e44ff31c-4589-498a-954b-1dae4f2511e7,1,Store 1,EMEA,Cairo,Retail,C-100805,100081,Phones Model 81,Technology,Phones,1,793.17,0.05,793.17,753.51,551.24,202.27,USD,False
2025-02-21,O-e62cd200-6eaf-432c-9df9-cefa246a1282,9,Store 9,APAC,Sydney,Retail,C-100537,100130,Phones Model 130,Technology,Phones,1,1236.71,0.0,1236.71,1236.71,876.17,360.54,USD,False
2025-02-21,O-f054eb61-57f7-44cc-b80c-aedce279bc73,5,Store 5,EMEA,Berlin,Retail,C-100598,100006,Phones Model 6,Technology,Phones,2,771.39,0.05,1542.79,1465.65,1085.18,380.47,USD,False
2025-02-21,O-f0d026c3-0534-409a-9985-f8c571ece678,4,Store 4,EMEA,Riyadh,Online,C-100265,100090,Phones Model 90,Technology,Phones,2,141.82,0.15,283.65,241.1,173.68,67.42,USD,True
2025-02-21,O-f12c4ad8-9b40-4e5e-887b-6ac91ce9c6fb,8,Store 8,APAC,Shanghai,Online,C-101011,100030,Phones Model 30,Technology,Phones,4,464.57,0.15,1858.27,1579.53,1175.59,403.94,USD,True
2025-02-21,O-f9ef2c7a-f628-424a-a461-c862e765394e,7,Store 7,APAC,Tokyo,Online,C-100871,100062,Phones Model 62,Technology,Phones,3,216.93,0.05,650.79,618.25,440.07,178.18,USD,False
2025-02-22,O-02e7aa5e-dee2-4c01-a19d-760b5a8340b4,7,Store 7,APAC,Tokyo,Retail,C-100504,100143,Phones Model 143,Technology,Phones,1,776.26,0.15,776.26,659.82,454.22,205.61,USD,True
2025-02-22,O-03e1f3b0-5035-4cd6-bd1c-859234d1889b,13,Store 13,Americas,Sao Paulo,Retail,C-100893,100128,Phones Model 128,Technology,Phones,1,1313.47,0.0,1313.47,1313.47,928.83,384.63,USD,False
2025-02-22,O-05399003-2dc5-4873-baa0-64081caca1b4,12,Store 12,Americas,Toronto,Retail,C-101041,100156,Phones Model 156,Technology,Phones,3,587.37,0.0,1762.1,1762.1,1403.92,358.18,USD,False
2025-02-22,O-06d204df-f26a-4469-a60d-ba8f4e27b534,7,Store 7,APAC,Tokyo,Online,C-100826,100112,Phones Model 112,Technology,Phones,1,883.95,0.05,883.95,839.75,534.84,304.91,USD,False
2025-02-22,O-0aa69c58-5ff3-405b-94b4-4002b0682d62,14,Store 14,APAC,Sydney,Online,C-100124,100002,Phones Model 2,Technology,Phones,3,183.3,0.05,549.91,522.41,318.89,203.53,USD,False
2025-02-22,O-13fc31ec-6337-4145-ab37-cdb247e188c0,3,Store 3,EMEA,Dubai,Retail,C-100332,100089,Phones Model 89,Technology,Phones,2,1009.37,0.1,2018.73,1816.86,1398.09,418.77,USD,False
2025-02-22,O-15648b22-31cb-492a-9400-34a30303f55a,12,Store 12,Americas,Toronto,Retail,C-100215,100079,Phones Model 79,Technology,Phones,3,597.19,0.05,1791.57,1701.99,1307.33,394.66,USD,False
2025-02-22,O-1a1b5f42-4136-4f02-adb6-b0f9b318e4e9,5,Store 5,EMEA,Berlin,Retail,C-100222,100117,Phones Model 117,Technology,Phones,1,346.05,0.0,346.05,346.05,224.51,121.54,USD,False
2025-02-22,O-224e8c86-1d7a-41b8-b27a-7232dd080a22,1,Store 1,EMEA,Cairo,Retail,C-100793,100062,Phones Model 62,Technology,Phones,3,226.4,0.0,679.19,679.19,415.71,263.48,USD,False
2025-02-22,O-29db54cb-c5a0-4bf4-ba05-1fd43f4dd544,15,Store 15,EMEA,Dubai,Retail,C-100285,100062,Phones Model 62,Technology,Phones,1,205.26,0.2,205.26,164.21,100.07,64.14,USD,True
2025-02-22,O-349ade6f-488d-42a7-9fdd-7947518ffee7,4,Store 4,EMEA,Riyadh,Retail,C-100727,100009,Phones Model 9,Technology,Phones,3,216.59,0.0,649.77,649.77,472.88,176.89,USD,False
2025-02-22,O-45fdbc80-e309-452c-9eb7-ce0aa7555b49,13,Store 13,Americas,Sao Paulo,Retail,C-100873,100106,Phones Model 106,Technology,Phones,2,1010.99,0.0,2021.98,2021.98,1516.02,505.96,USD,False
